影评内容,情感得分,影评分数,差异
前半部分的确很像剧本杀，画面不错，谋略一般。后半部分“全军复颂”那段很感动，也能看出拍电影的人心怀大义。到最后小桃子和全军又念了一遍《满江红》送他们走。单纯无邪的小孩子+万众一心的一大群人，不得不说还真是导演惯用手笔。“没和金人睡”和“让士兵演给你看”这两句话真的是有点无语。根本无人在意这个好吧，如果真不想有这种情节你就干脆别拍，又演出来了又要自证，果然是把贞洁看得比性命重的老男人。,4.999998989306244,3.0,1.9999989893062438
把自己的名声整的也快跟秦桧差不多臭了。,1.031808649970261,1.0,0.031808649970261005
当然，有很多批评工具可以在此使用，但是置身历史之内，还是会被一个单纯到近乎痴傻的童话触动：杀几个坏人，爱几个爱人，舍生死明大义做无关乎眼前富贵的蠢事，并且，相信一首诗。,4.999999944525024,4.0,0.9999999445250243
不喜欢，全程冷漠脸，无笑点，尬到睡着。,1.1783270638332328,2.0,0.8216729361667672
两颗星给沈叔叔，看到有些对女性不友好的性擦边不喜欢,4.698520014096767,2.0,2.6985200140967667
前岳家军成员沈腾一伙前赴后继靠近秦桧，不是要杀他而是要他当众全篇背诵满江红……最后全部牺牲感动四字，四字逼迫秦桧替身完成背诵，引出真秦桧，四字不杀秦桧，让其活着承担骂名……？悬疑不足，尬红满屏……,4.999991952405276,3.0,1.999991952405276
真上当了！大导演张艺谋拍这样的烂片对得起自己吗？看了二十分钟不知道在干嘛，除了杀人没有任何剧情。和闺蜜坚决提前退场，不如逛商场。没看的千万不要去浪费钱，太烂了！中国电影还能看吗？有真事吗？亵渎观众！,1.2454076915128147,1.0,0.24540769151281472
这几年国师的作品真的都很可啊，这剧情反转太刺激了，千玺弟弟这演技又进一步了，这个很复杂的角色拿捏地太细节了，腾叔小岳岳张译大头也一个比一个有看头，还没去看的可以冲了,4.998713403914917,5.0,0.0012865960850829694
前后使用了苦肉计，欲擒故纵计，师徒配合砸车计，稀里糊涂突然落锤计，张艺谋只用了一计，将计就计，送张艺谋一计，走为上计，是不是很大胆?,3.4099235543046493,3.0,0.40992355430464933
小楼上的那段吹爆，孙均，少年将军，热血难凉！,4.918651644241487,5.0,0.08134835575851262
冗长 无核 不值得二刷的电影,4.465545106825075,2.0,2.4655451068250747
两个半小时的尔虞我诈，又臭又长，难以忍受。选角失败，让人出戏。我提着大红灯笼走进南宋府邸找笑点，看见的全是张艺谋过去众多作品的元素采样拼贴，一个都不能少，却一点也不出彩。,1.0993105248425228,2.0,0.9006894751574772
人物动机不够充分，人设用力过猛，整个戏为戏剧性故意戏剧性。还是喜欢《活着》，太使劲儿不好看啊，人都狰狞了。,4.994945753772537,1.0,3.9949457537725372
王朔很多年前说起老张，说老张你已经不缺钱了，多拍点有意义的东西吧。而我想问老谋子。啥时候再拍个红高粱类似的电影啊！？,4.170732478325322,2.0,2.1707324783253217
张艺谋x开心麻花，剧本杀电影，概念好，戏一般，反转略硬，也不太自然，但应该近几年国师商业性最强的电影。喜剧，悬疑，粉圈，家国情怀，面面俱到，这公约数取得可以。喜剧部分挺俗，但没有三枪的本山大舞台俗，还算能接受。可怜易烊千玺，比不过沈腾张译就罢了，雷佳音戏份少没法比，可是连岳云鹏都比不过真说不过去，跟木头桩子一样，只能说一句德不配位必有后罪吧。结尾挺国师的，重现了他在奥运的小设计，算是行活中的一个小亮点吧。,4.999999914224116,4.0,0.9999999142241158
除了真假秦桧，其余的反转，并不感觉意外。不喜欢转场的bgm，让我有些跳戏。不知道是为了营造喜剧的点，特意找了两位喜剧演员，还是如何，喜剧元素在电影里略刻意。整体还是值得一看的。,4.9999998396812035,4.0,0.9999998396812035
今天去看的，一分给沈腾，一分给张译，多了打不出，当喜剧片看笑点挺硬的，当悬疑片看逻辑不强,4.270729490031445,2.0,2.270729490031445
背诗有点尬住，全程的反转也就还好，突如其来的鬼畜背景音乐，让我坐如针毡。个人不太喜欢。,4.987707568261694,3.0,1.987707568261694
理智看满江红约等于流浪地球2的质量，但感性上我偏向于这部，张艺谋创造了这类型片中剧情张力最好的一部电影。雷佳音和易洋千玺，沈腾贡献了各自影史最好的演技（四字一部分得益于这个角色的性格）。当听到全军背诵满江红时，哪个中国人能不满含热泪，“三十功名尘与土，八千里路云和月”，结构与影非常类似（我特别喜欢影这部电影，感觉是完全低估了），质感上有所差异，剧情上有所弥补过失。想到这又想说，中国教育如果都能以文化输出作为载体，创造出这样一个又一个有趣又保有内涵的电影，谁能记不下唐诗宋词？,5.0,5.0,0.0
最后有点垮，应该是为了，整体还行,3.070774901655929,4.0,0.9292250983440709
这个结尾似乎打动了很多人，尤其是文字工作者。它确实很像是“作家”的自我感动：语言万岁，诗歌永恒，历史会通过文学会给你正名。但为了留存一首诗送命与为了政治目的鼓动人民去送死又有什么区别，前者可能更反人性，因为你得到的是更缥缈的东西。而且关键是，历史会给你正名吗？历史人物在普通人那里得到的评价几乎没有一个是符合史实的，很多时候甚至是颠倒黑白的。现实中的政治总是会出于意识形态的考虑，用主义的模板去褒贬历史，并将这种评价写进教科书里让全民背诵。所以，寄希望于后世的评价，其实是在否定革命的意义，也是知识分子抛弃历史责任，躲进幻梦之明证。,5.0,3.0,2.0
别名《奔跑吧兄弟》,3.0592604508639747,4.0,0.9407395491360253
1.从类型上讲，玩成这样已经很好了，故意的反转不让人觉得刻意，一层一层的铺垫和剥落也都踩在实处。2.前三分之二的剪辑，一幕一幕间的起承转合的节奏有一点奇怪，不知道出于什么原因，接得太紧。3.可解读可玩味的当然很多，也就不必解读了。从此有了《满江红》，那几千人杀不了了。这结尾的悲壮也没流俗于煽情。这电影的优点在于收束，而不是铺张，本分地做一个纯类型故事。4.说过很多次，张艺谋是被误解最多的导演，他靠时间和新片去打扫那些误解，而不是依靠解释去打扫。,4.999814482058952,4.0,0.9998144820589516
这要是个剧本杀倒是非常优秀的产品，每一个小节设计都是为了强行制造出乎意料，再悲壮的死局都要从头俏皮到尾，一种过剩的服务精神，务必确保每个玩家有笑有泪满足好评。这么看漏洞百出好像也不太重要了，很明显人家追求的就是体验感大于合理性,4.9951476801921295,4.0,0.9951476801921295
一首《满江红》比放过一个秦桧还重要。其实可以等价替换为精神与理想的传承比除掉眼前肮脏的龌龊重要，思考了很久很久，总是没有答案。,4.996707437404257,4.0,0.9967074374042566
国师还是国师，用这种年轻人喜欢的桌面游戏形式给大家上一节这样的历史语文课，轻轻松松收个几十亿，问你服不服！（电影演到小半的时候我听到影厅里一个小伙子声音问旁边人，”这是宋朝吧？“，嗯，相信这堂课会让他受益匪浅了）。除了诗歌朗诵外，张导还不忘三番四次苦口婆心引导大家，这个是叫樱桃，我们国家很早就有的了，就不用再迷恋现在那些进口贵得要死的什么“XX子”了。,4.9999962820592,3.0,1.9999962820592003
反转太多，音乐太响。,1.7916491926601297,4.0,2.2083508073398703
在国师近几年的片子里算不错 多种元素融合+多重反转 就是结局的满江红根本撑不起整个故事的题眼和动机,4.999997755856757,4.0,0.9999977558567572
岳飞本来就和国师一样，拥有着最踌躇满志的初心，故事背景一旦放在了800个心眼子才能存活的小社会，那些词作中闪烁出的人性光辉，才是人类文明最珍贵的宝藏。请大家一定要相信，电影可以造梦,4.999999846999508,4.0,0.9999998469995077
还挺有意思的，在大众娱乐性和自己的格调之间找到了一个平衡，我还挺乐见市场多一些这样的电影的，既能爆票房，也不输格韵,4.995098974822625,4.0,0.9950989748226249
花火樱桃红玛瑙，烛光矛须大红袍。鲜血艳唇花发簪，青绿迷宫藏黑鸟。国师之集大成，色彩一如既往古韵又革新（《红高粱》《大红灯笼高高挂》），陕西民歌激昂咏唱（《活着》），商女不知亡国恨（《金陵十三钗》），行刺（《英雄》），替身（《影》），化繁为简同步叙事以小博大（《狙击手》），延续《三枪》喜剧悬疑惊悚，及从《十面埋伏》始至《悬崖之上》几近部部作品均在修炼的内奸反间碟中谍，外加恰如其分的选角（雷佳音演技狂飙），观感精妙入神！,5.0,5.0,0.0
雷佳音和沈腾的演技是出乎意料的好，yyqx还是太过稚嫩了，挤眉弄眼而缺乏了驾驭一个少年老成将军的沉稳。剧本很不错，反转自然、节奏紧凑。emo的对称式摄影运用特别让这种方方正正的结构非常漂亮。总体来说不会二刷但不虚此行,4.999999978305811,4.0,0.9999999783058113
张译演技真好,4.300019662026788,4.0,0.30001966202678787
佩服国师，能把这么一个家国情怀的故事处理成这样，看完这部也明白了为何前两年那两部的尝试，某种程度上甚至是《悬崖之上》和《狙击手》的优质结合体。一直在「小」与「大」的互相对应，小是小人物，小场所；大是大时代，大算盘，大格局。前期保证了猜忌与背叛的同时，随着剧情深入，景别转换达成了每个人物身上互相的猜忌，观众对他们的怀疑，不断的踢皮球抽积木一般，在不知者无罪的基础上冷幽默层层加码，时而再通过一个接一个的爆点刺激观感再颠覆观众目前固有认知，最后反转不断兜转，上升到前期难以想象的家国情怀，最后也能理解了前期孙统领表情变化所埋下的人物性格伏笔。而从寥寥几句台词也能看出，并非是历史的重新演绎，更像是在知晓后代历史之后，通过影像的方式描绘那个猜忌背后所共同藏有的家国情怀。,5.0,4.0,1.0
把爱国当生意做，是对爱国主义最大的侮辱，同时也很好诠释了【大奸若忠】。无论从情节和演技，还是从主题和票房来看，都是对全国观众的一次极大的讽刺。正是那些被当成幼稚园学生的观众，捧起来了最虚伪的“爱国题材”……明明天朝有实打实的历史，却非要向美国人学“情节虚构”，还要虚构什么“中国情怀”，呵呵,4.999999998819302,2.0,2.999999998819302
背课文真的尬住了…就…非得上价值吗…,3.0814992377576877,2.0,1.0814992377576877
怒发冲冠，凭栏处、潇潇雨歇。抬望眼，仰天长啸，壮怀激烈。三十功名尘与土，八千里路云和月。莫等闲，白了少年头，空悲切！靖康耻，犹未雪。臣子恨，何时灭！驾长车，踏破贺兰山缺。壮志饥餐胡虏肉，笑谈渴饮匈奴血。待从头、收拾旧山河，朝天阙。,3.038004412309295,5.0,1.961995587690705
